Site,PlotTrmt,,Filename,Date,Quad1,Quad2,Quad3,Quad4,Avg,SD,Moving_Avg_5
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day13.jpg,2022-08-02,4.37670611439842,4.61607495069034,1.77962524654832,2.9341617357002,3.42664201183432,1.32571660653536,3.04383530571992
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day14.jpg,2022-08-03,3.31544378698225,3.56043392504931,1.64688362919132,2.3860157790927,2.7271942800789,0.880113564694689,3.12181360946746
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day15.jpg,2022-08-04,5.13315581854043,5.11623274161736,2.52132149901381,3.20214990138067,3.99321499013807,1.33577547842205,3.0155798816568
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day16.jpg,2022-08-05,3.4123865877712,4.00191321499014,1.79869822485207,2.60570019723866,2.95467455621302,0.959908588383759,2.78820611439842
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day17.jpg,2022-08-06,1.75786982248521,3.65477317554241,0.447830374753452,2.04422090729783,1.97617357001972,1.31729729933121,2.64869132149901
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day18.jpg,2022-08-07,0.828185404339251,5.58114398422091,0.159684418145957,2.59007889546351,2.28977317554241,2.42190161188515,2.49991617357002
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day19.jpg,2022-08-08,0.67069033530572,5.67704142011834,0.406449704142012,1.36429980276134,2.02962031558185,2.46493445644661,2.12291420118343
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day2.jpg,2022-07-22,4.26414201183432,3.31090729783037,2.14061143984221,3.28169625246548,3.2493392504931,0.868703939319192,1.7491942800789
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day20.jpg,2022-08-09,0.810887573964497,2.02812623274162,0.335325443786982,1.10431952662722,1.06966469428008,0.713224885275478,1.30210453648915
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day22.jpg,2022-08-11,0.0328205128205128,0.388007889546351,0.000946745562130177,0.0085207100591716,0.107573964497041,0.187449705155493,0.924492110453649
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day23.jpg,2022-08-12,0.0164102564102564,0.188579881656805,0.00536489151873767,0.00694280078895464,0.0543244575936884,0.0896364249873789,0.27462426035503
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day24.jpg,2022-08-13,0.0413609467455621,0.517613412228797,0.00252465483234714,0.00473372781065089,0.141558185404339,0.251335284083472,0.0623668639053254
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day25.jpg,2022-08-14,0,0,0,0,0,0,0.0414516765285996
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day26.jpg,2022-08-15,5.91715976331361E-05,0.0252465483234714,0.00126232741617357,0.00694280078895464,0.00837771203155819,0.0116396366107827,0.0317889546351085
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day27.jpg,2022-08-16,0.00126232741617357,0.00883629191321499,0.000946745562130177,0.000946745562130177,0.00299802761341223,0.00389501824201417,0.796187376725838
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day28.jpg,2022-08-17,3.94477317554241E-05,0.0202169625246548,0.00315581854043393,0.000631163708086785,0.00601084812623274,0.00956666969826052,1.2318708086785
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day29.jpg,2022-08-18,0.752031558185404,9.82390532544379,0.0624852071005917,5.21577909270217,3.96355029585799,4.52563069128055,1.23429881656805
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day3.jpg,2022-07-23,3.20930966469428,2.85341222879684,1.03591715976331,1.61502958579882,2.17841715976331,1.02324150105437,1.7397741617357
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day30.jpg,2022-08-19,1.9723865877712E-05,0.0646942800788955,0.00536489151873767,0.0119921104536489,0.0205177514792899,0.029855376595817,1.73857199211045
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day31.jpg,2022-08-20,1.24213017751479,7.85909270216963,0.0555424063116371,0.964733727810651,2.53037475345168,3.5884460904427,1.59902169625247
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day32.jpg,2022-08-21,0,0,0,0,0,0,1.16349605522682
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day33.jpg,2022-08-22,1.8087573964497,9.17538461538462,0.100670611439842,1.97838264299803,3.26579881656805,4.0299566156632,1.43142406311637
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day34.jpg,2022-08-23,0,0,0.00220907297830375,0.000946745562130177,0.000788954635108481,0.00104666660050664,0.926082840236686
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day35.jpg,2022-08-24,0.135069033530572,5.19163708086785,0.00252465483234714,0.111400394477318,1.36015779092702,2.55497154453527,0.926785009861933
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day36.jpg,2022-08-25,0,0.00773175542406312,0.00284023668639053,0.0041025641025641,0.00366863905325444,0.00320636702908662,0.27396449704142
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day37.jpg,2022-08-26,0,0.0118343195266272,0.000946745562130177,0.00126232741617357,0.00351084812623274,0.00557484523137815,0.273806706114398
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day38.jpg,2022-08-27,0,0.00142011834319527,0.00252465483234714,0.00284023668639053,0.00169625246548323,0.00128432509633923,0.368317554240631
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day39.jpg,2022-08-28,0,0,0,0,0,0,0.367599605522682
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day4.jpg,2022-07-24,2.7208875739645,2.2810650887574,1.04994082840237,1.27895463510848,1.83271203155819,0.797758164826365,0.379055226824458
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day40.jpg,2022-08-29,0,0,0,0.000315581854043392,7.88954635108481E-05,0.000157790927021696,0.390897435897436
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day41.jpg,2022-08-30,0,0.234950690335306,0.00189349112426035,0.00631163708086785,0.0607889546351085,0.116137936578016,0.391749506903353
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day42.jpg,2022-08-31,0,0.189349112426036,0.00378698224852071,0.0504930966469428,0.0609072978303748,0.0886532283752894,0.0255867850098619
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day43.jpg,2022-09-01,0,0.0041025641025641,0.00757396449704142,0.00536489151873767,0.0042603550295858,0.00318200835497787,0.0260187376725838
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day44.jpg,2022-09-02,1.9723865877712E-05,0.00252465483234714,0.00252465483234714,0.00252465483234714,0.00189842209072978,0.00125246548323471,0.0143540433925049
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day45.jpg,2022-09-03,0.000433925049309665,0.000315581854043392,0.00568047337278107,0.00252465483234714,0.00223865877712032,0.00250886230091629,0.045094674556213
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day46.jpg,2022-09-04,7.88954635108481E-05,0.00189349112426035,0.00536489151873767,0.00252465483234714,0.002465483234714,0.0021934026716124,0.47620808678501
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day48.jpg,2022-09-06,0.0533333333333333,0.62585798816568,0.0100986193293886,0.169151873767258,0.214610453648915,0.282268440227265,1.81652662721893
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day5.jpg,2022-07-25,3.08597633136095,2.88343195266272,1.05792899408284,1.61197238658777,2.15982741617357,0.98245960126934,1.81735700197239
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day50.jpg,2022-09-08,3.79676528599605,16.4682445759369,0.824615384615385,5.7243392504931,6.70349112426036,6.81467493538638,2.27000591715976
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day51.jpg,2022-09-09,0,0.016094674556213,0.00710059171597633,0.00236686390532544,0.0063905325443787,0.00711110333048915,2.70055226824458
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day52.jpg,2022-09-10,0.441755424063116,5.21059171597633,0.010414201183432,3.40007889546351,2.2657100591716,2.4746912633921,2.54541814595661
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day53.jpg,2022-09-11,0.434260355029586,4.90629191321499,0.0484418145956608,4.08037475345168,2.36734220907298,2.4829317746166,1.56218441814596
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day54.jpg,2022-09-12,0.131834319526627,3.47733727810651,0.00126232741617357,1.9261932938856,1.38415680473373,1.64882956386562,1.5743550295858
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day55.jpg,2022-09-13,2.0218540433925,4.23037475345168,0.170966469428008,0.726094674556213,1.7873224852071,1.80391432473977,1.25767258382643
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day56.jpg,2022-09-14,0.000631163708086785,0.241834319526627,0,0.026508875739645,0.0672435897435898,0.117047220549509,0.944211045364892
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day57.jpg,2022-09-15,0.180414201183432,2.01031558185404,0.00378698224852071,0.534674556213018,0.682297830374753,0.912448706794629,1.07785207100592
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day58.jpg,2022-09-16,0.489112426035503,1.96147928994083,0.0236686390532544,0.725877712031558,0.800034516765286,0.827419626591098,1.13983727810651
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day59.jpg,2022-09-17,2.25597633136095,3.4638067061144,0.724615384615385,1.76504930966469,2.05236193293886,1.13711544577305,1.65465088757396
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day6.jpg,2022-07-26,2.81712031558185,2.85041420118343,1.04122287968442,1.68023668639053,2.09724852071006,0.889674653597409,1.90337869822485
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day60.jpg,2022-09-18,2.56305719921105,4.43420118343195,1.12351084812623,2.44447731755424,2.64131163708087,1.36174393906688,1.75123668639053
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day61.jpg,2022-09-19,2.21289940828402,2.66573964497041,0.884595660749507,1.94051282051282,1.92593688362919,0.755923192008502,1.57480078895464
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day62.jpg,2022-09-20,0,0.149408284023669,0.00157790927021696,0.00631163708086785,0.0393244575936884,0.0734382053953111,1.2596932938856
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day63.jpg,2022-09-21,0.502879684418146,2.31165680473373,0.0631163708086785,1.80307692307692,1.17018244575937,1.06056704977657,1.01581163708087
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day64.jpg,2022-09-22,0.0313412228796844,1.31382642998028,0.00899408284023669,0.732682445759369,0.521711045364892,0.625911857690699,0.89031459566075
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day65.jpg,2022-09-23,0.587771203155819,2.89560157790927,0.139289940828402,2.06495069033531,1.4219033530572,1.28142758211833,0.957014792899408
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day66.jpg,2022-09-24,0.627061143984221,2.72039447731755,0.141065088757396,1.70528599605523,1.2984516765286,1.15148374615871,1.05529388560158
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day67.jpg,2022-09-25,0.288915187376726,0.714635108481262,0.11930966469428,0.368441814595661,0.372825443786982,0.250442438139065,1.07598126232742
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day68.jpg,2022-09-26,1.00844181459566,2.76765285996055,0.713392504930966,2.15682445759369,1.66157790927022,0.965110228478188,1.257016765286
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day69.jpg,2022-09-27,0.282820512820513,1.45459566074951,0.0886587771203156,0.674516765285996,0.625147928994083,0.604270770337642,1.14332642998028
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day7.jpg,2022-07-27,2.96118343195266,3.34558185404339,1.16264299802761,1.83891518737673,2.3270808678501,1.00559296022246,1.20717850098619
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day70.jpg,2022-09-28,0.268520710059172,1.31757396449704,0.0418145956607495,1.29209072978304,0.73,0.670261500722583,1.20154733727811
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day71.jpg,2022-09-29,0.531282051282051,1.09970414201183,0.278777120315582,0.858579881656805,0.692085798816568,0.360811540038768,1.26148717948718
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day72.jpg,2022-09-30,2.10177514792899,1.75684418145957,0.850216962524655,1.82485207100592,1.63342209072978,0.543029559926926,0.946965483234714
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day73.jpg,2022-10-01,0.994319526627219,1.41319526627219,0.434043392504931,0.857830374753452,0.924847140039448,0.403604538426975,1.17145759368836
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day74.jpg,2022-10-02,0.732702169625247,0.857810650887574,0.362899408284024,1.06447731755424,0.754472386587771,0.294723143405402,1.52068737672584
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day75.jpg,2022-10-03,2.46439842209073,1.95013806706114,1.17934911242604,1.81595660749507,1.85246055226824,0.528652501444144,1.80324063116371
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day8.jpg,2022-07-28,3.08966469428008,3.48475345167653,1.38838264299803,1.79013806706114,2.43823471400394,1.00693944244863,1.88331656804734
CASS,15,C,./greeness-data/CASS_15C\CASS_15C_day9.jpg,2022-07-29,3.74331360946746,4.32360946745562,1.83429980276134,2.28353057199211,3.04618836291913,1.17871527180985,2.14206607495069
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day0.jpg,2022-07-21,1.83315581854043,0.998422090729783,1.08147928994083,1.38785009861933,1.32522682445759,0.377768770575621,2.14567455621302
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day10.jpg,2022-07-30,2.31932938856016,2.01021696252465,1.70250493096647,2.16082840236686,2.04821992110454,0.26276992005889,1.92054043392505
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day11.jpg,2022-07-31,2.16439842209073,1.92147928994083,1.51368836291913,1.88244575936884,1.87050295857988,0.268596609558216,1.5444033530572
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day12.jpg,2022-08-01,1.65678500986193,1.19575936883629,1.34579881656805,1.05191321499014,1.3125641025641,0.258956116134366,1.58175443786982
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day13.jpg,2022-08-02,1.38441814595661,1.1032741617357,1.17100591715976,1.00331360946746,1.16550295857988,0.161381483799005,1.57495660749507
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day14.jpg,2022-08-03,1.79339250493097,1.48682445759369,1.38059171597633,1.38712031558185,1.51198224852071,0.193802838985687,1.60344871794872
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day15.jpg,2022-08-04,2.24136094674556,2.06368836291913,1.81031558185404,1.94155818540434,2.01423076923077,0.18339109319906,1.70658481262327
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day16.jpg,2022-08-05,2.47994082840237,1.84508875739645,1.68145956607495,2.04536489151874,2.01296351084813,0.345057706684043,1.79621499013807
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day17.jpg,2022-08-06,2.21605522682446,1.79554240631164,1.42096646942801,1.88041420118343,1.82824457593688,0.326631116439663,1.84162130177515
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day18.jpg,2022-08-07,1.89767258382643,1.56439842209073,1.33753451676529,1.65500986193294,1.61365384615385,0.231693003959891,1.89649506903353
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day19.jpg,2022-08-08,1.79447731755424,1.94877712031558,1.39550295857988,1.81729783037475,1.73901380670611,0.238889751359757,1.84321104536489
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day2.jpg,2022-07-22,2.86930966469428,2.10848126232742,1.99635108481262,2.18025641025641,2.28859960552268,0.394467673452131,1.98602859960552
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day20.jpg,2022-08-09,1.72998027613412,1.97698224852071,1.49719921104536,1.78201183431953,1.74654339250493,0.197321171678958,2.02901873767258
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day22.jpg,2022-08-10,2.7332741617357,2.81213017751479,2.26850098619329,2.35542406311637,2.54233234714004,0.270288713977373,2.01804043392505
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day23.jpg,2022-08-11,1.95289940828402,1.98114398422091,1.8567258382643,1.52364891518738,1.82860453648915,0.210163616297631,1.88323570019724
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day24.jpg,2022-08-12,1.7861932938856,1.7860157790927,1.69631163708087,1.4679684418146,1.68412228796844,0.150190811105202,1.85740039447732
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day25.jpg,2022-08-13,1.7387573964497,1.33528599605523,2.00648915187377,1.37777120315582,1.61457593688363,0.3178554996366,1.66539053254438
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day26.jpg,2022-08-14,1.72838264299803,1.73465483234714,1.68250493096647,1.32392504930966,1.61736686390533,0.197004261444961,1.59503451676529
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day27.jpg,2022-08-15,1.68039447731755,1.68132149901381,1.52822485207101,1.43919132149901,1.58228303747535,0.119487793075385,1.61126824457594
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day28.jpg,2022-08-16,1.61532544378698,1.37804733727811,1.79429980276134,1.11962524654832,1.47682445759369,0.292871595205763,1.69977021696252
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day29.jpg,2022-08-17,1.86542406311637,1.91923076923077,1.6579684418146,1.61854043392505,1.7652909270217,0.149195557372024,1.63468047337278
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day3.jpg,2022-07-23,2.65214990138067,1.68952662721894,2.00741617357002,1.87925049309665,2.05708579881657,0.417649573374055,1.67778303747535
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day30.jpg,2022-08-18,1.53266272189349,1.0761932938856,1.57495069033531,0.983865877712032,1.29191814595661,0.305231487995693,1.75660650887574
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day31.jpg,2022-08-19,1.91879684418146,1.89406311637081,2.11684418145957,1.26147928994083,1.79779585798817,0.371185451209251,1.74113214990138
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day32.jpg,2022-08-20,2.07802761341223,1.91895463510848,1.87232741617357,1.61445759368836,1.87094181459566,0.192332901043346,1.77120710059172
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day33.jpg,2022-08-21,1.77386587771203,1.7434516765286,1.634516765286,1.59984220907298,1.6879191321499,0.0838253416799061,1.88560552268245
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day34.jpg,2022-08-22,2.4303550295858,2.22879684418146,2.39895463510848,1.77173570019724,2.20746055226824,0.303679280297704,1.82155719921105
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day35.jpg,2022-08-23,2.0791124260355,2.0060157790927,1.9436291913215,1.42688362919132,1.86391025641026,0.296565526694077,1.72636193293886
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day36.jpg,2022-08-24,1.5232741617357,1.48145956607495,1.65656804733728,1.24891518737673,1.47755424063116,0.169732458511552,1.69959270216963
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day37.jpg,2022-08-25,1.47047337278107,1.43390532544379,1.50915187376726,1.16633136094675,1.39496548323471,0.155488312907275,1.47726923076923
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day38.jpg,2022-08-26,1.60228796844181,1.76049309664694,1.45500986193294,1.39850098619329,1.55407297830375,0.162224223720487,1.39590039447732
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day39.jpg,2022-08-27,0.939467455621302,1.28850098619329,0.980591715976331,1.17481262327416,1.09584319526627,0.164407492117203,1.30916666666667
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day4.jpg,2022-07-24,1.82072978303748,1.27467455621302,1.36382642998028,1.36903353057199,1.45706607495069,0.246279867191008,1.13235404339251
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day40.jpg,2022-08-28,1.21189349112426,1.00435897435897,1.21447731755424,0.744812623274162,1.04388560157791,0.222362455704155,1.12448717948718
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day41.jpg,2022-08-29,0.56163708086785,0.573767258382643,0.485641025641026,0.422564102564103,0.510902366863905,0.0706347178343277,1.2186775147929
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day42.jpg,2022-08-30,1.59051282051282,1.58656804733728,1.49727810650888,1.38459566074951,1.51473865877712,0.0968560021695466,1.23921104536489
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day43.jpg,2022-08-31,1.56502958579882,1.77104536489152,1.5341617357002,1.39694280078895,1.56679487179487,0.154527265944929,1.34529585798817
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day44.jpg,2022-09-01,1.58218934911243,1.78404339250493,1.52339250493097,1.34930966469428,1.55973372781065,0.179274511501312,1.57351084812623
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day45.jpg,2022-09-02,1.58889546351085,1.78826429980276,1.55648915187377,1.36358974358974,1.57430966469428,0.173886732519581,1.58887672583826
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day46.jpg,2022-09-03,1.74723865877712,1.79925049309665,1.78838264299803,1.27303747534517,1.65197731755424,0.253617775526341,1.61279881656805
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day47.jpg,2022-09-04,1.83848126232742,1.62364891518738,1.71625246548323,1.18788954635108,1.59156804733728,0.283135923839674,1.68656607495069
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day48.jpg,2022-09-05,1.71347140039448,1.52976331360947,2.08360946745562,1.41877712031558,1.68640532544379,0.291356184589837,1.66608777120316
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day49.jpg,2022-09-06,1.89830374753452,2.11031558185404,1.76108481262327,1.94457593688363,1.92857001972387,0.144054365394814,1.69004142011834
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day5.jpg,2022-07-25,1.88400394477318,1.27861932938856,1.3430966469428,1.38195266272189,1.47191814595661,0.278009535121079,1.74729289940828
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day50.jpg,2022-09-07,1.81284023668639,2.09656804733728,1.60877712031558,1.56879684418146,1.77174556213018,0.241485206115201,1.75972287968442
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day51.jpg,2022-09-08,1.88264299802761,2.11183431952663,1.76587771203156,1.75094674556213,1.87782544378698,0.1667471753506,1.67455325443787
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day52.jpg,2022-09-09,1.695483234714,2.02149901380671,1.68788954635109,1.58934911242604,1.74855522682446,0.188274497164755,1.65520315581854
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day53.jpg,2022-09-10,1.44134122287968,1.82228796844181,1.38116370808679,1.36609467455621,1.50272189349112,0.215509823733385,1.56577021696252
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day54.jpg,2022-09-11,1.34090729783037,1.69593688362919,1.23642998027613,1.22739644970414,1.37516765285996,0.219962982954809,1.54726824457594
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day55.jpg,2022-09-12,1.44147928994083,1.42544378698225,1.28175542406312,1.1496449704142,1.3245808678501,0.136961255336945,1.50203057199211
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day56.jpg,2022-09-13,1.70260355029586,2.07299802761341,1.68818540433925,1.67747534516765,1.78531558185404,0.192064449074789,1.46019526627219
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day57.jpg,2022-09-14,1.62157790927022,1.72128205128205,1.4663708086785,1.28023668639053,1.52236686390533,0.192503389022828,1.52309270216963
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day58.jpg,2022-09-15,1.20560157790927,1.4736291913215,1.18885601577909,1.30609467455621,1.29354536489152,0.130743564788847,1.52338165680473
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day59.jpg,2022-09-16,1.63826429980276,1.89029585798817,1.61952662721894,1.6105325443787,1.68965483234714,0.13425859328592,1.4813550295858
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day6.jpg,2022-07-26,1.56881656804734,1.25848126232742,1.2941617357002,1.18264299802761,1.32602564102564,0.168407806740535,1.48582938856016
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day60.jpg,2022-09-17,1.6225641025641,1.70485207100592,1.67741617357002,1.29589743589744,1.57518244575937,0.189306704361629,1.49477120315582
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day61.jpg,2022-09-18,1.58824457593688,1.79189349112426,1.57804733727811,1.22076923076923,1.54473865877712,0.23737729063504,1.36872781065089
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day62.jpg,2022-09-19,1.38719921104537,1.43110453648915,1.24828402366864,1.28642998027613,1.33825443786982,0.0852392348456918,1.45258974358974
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day63.jpg,2022-09-20,1.12542406311637,1.11662721893491,1.08234714003945,0.913353057199211,1.05943786982249,0.0991470397917018,1.54062130177515
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day64.jpg,2022-09-21,1.7091124260355,1.9470808678501,1.62627218934911,1.69887573964497,1.74533530571992,0.139460730209445,1.42185700197239
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day65.jpg,2022-09-22,1.99666666666667,2.08992110453649,1.94222879684418,2.03254437869822,2.01534023668639,0.0620544739314303,1.51088067061144
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day66.jpg,2022-09-23,0.996568047337278,1.1301775147929,0.761538461538462,0.915384615384615,0.950917159763313,0.154213198173814,1.65206804733728
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day67.jpg,2022-09-24,1.76617357001972,1.93305719921105,1.83917159763314,1.59508875739645,1.78337278106509,0.142905119333918,1.56240433925049
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day68.jpg,2022-09-25,1.75084812623274,1.82976331360947,1.67090729783038,1.80998027613412,1.76537475345168,0.0713457833439561,1.47897534516765
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day69.jpg,2022-09-26,1.26130177514793,1.3560157790927,1.20625246548323,1.36449704142012,1.297016765286,0.076481348350538,1.60212228796844
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day7.jpg,2022-07-27,1.84031558185404,1.57374753451677,1.52384615384615,1.4548717948718,1.59819526627219,0.168611334907869,1.53929684418146
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day71.jpg,2022-09-27,1.51562130177515,1.52769230769231,1.58039447731755,1.64289940828402,1.56665187376726,0.0580933522841078,1.48058974358974
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day72.jpg,2022-09-28,1.41871794871795,1.5096449704142,1.45268244575937,1.49593688362919,1.46924556213018,0.0415207392921961,1.50936686390533
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day73.jpg,2022-09-29,1.49406311637081,1.55550295857988,1.3939842209073,1.4438067061144,1.4718392504931,0.0691393410477002,1.57463017751479
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day74.jpg,2022-09-30,1.44848126232742,1.34664694280079,1.39909270216963,1.56938856015779,1.44090236686391,0.0952160255257601,1.64687573964497
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day8.jpg,2022-07-28,2.26437869822485,1.81895463510848,1.67201183431953,1.94270216962525,1.92451183431953,0.25215005174476,2.2006617357002
CASS,16,W,./greeness-data/CASS_16W\CASS_16W_day9.jpg,2022-07-29,2.19800788954635,1.85218934911243,1.68422090729783,1.97710059171598,1.92787968441815,0.216402843055467,2.6691291913215
CASS,9,C,./greeness-data/CASS_9C\CASS_9C_day1.jpg,2022-07-22,4.2001775147929,4.85994082840237,2.02763313609467,5.86495069033531,4.23817554240631,1.62490317998681,3.34441025641026
